city,timestamp,temperature,season
New York,2010-05-05,8.686641734287853,spring
New York,2010-05-06,12.767148311388294,spring
New York,2010-05-07,14.543988822202037,spring
New York,2010-05-08,9.871563092580057,spring
New York,2010-05-09,6.4557923066811735,spring
New York,2010-05-10,17.944679683202178,spring
New York,2010-05-11,8.118566123801804,spring
New York,2010-05-12,12.39825658773608,spring
New York,2010-05-13,12.342967311748366,spring
New York,2010-05-14,8.666312898393251,spring
New York,2010-05-15,20.428450494598977,spring
New York,2010-05-16,9.156944540277676,spring
New York,2010-05-17,20.199868945598432,spring
New York,2010-05-18,13.623262644322885,spring
New York,2010-05-19,14.146827760727,spring
New York,2010-05-20,12.781985855524088,spring
New York,2010-05-21,1.3188796618181868,spring
New York,2010-05-22,14.859998719158073,spring
New York,2010-05-23,16.148970111370332,spring
New York,2010-05-24,4.061540704332703,spring
New York,2010-05-25,5.451760961362621,spring
New York,2010-05-26,11.98973503407081,spring
New York,2010-05-27,14.288814247724666,spring
New York,2010-05-28,4.252671867579396,spring
New York,2010-05-29,16.506449471253816,spring
New York,2010-05-30,16.13537526677401,spring
New York,2010-05-31,3.8874388730227185,spring
New York,2010-06-01,19.947172728877035,summer
New York,2010-06-02,21.112142083577652,summer
New York,2010-06-03,20.351449054984265,summer
New York,2010-06-04,24.698436418971447,summer
New York,2010-06-05,29.383342452261907,summer
New York,2010-06-06,23.797460898062248,summer
New York,2010-06-07,21.805255101323525,summer
New York,2010-06-08,22.54380443404264,summer
New York,2010-06-09,15.558922594529529,summer
New York,2010-06-10,24.192857070824594,summer
New York,2010-06-11,27.577284003296683,summer
New York,2010-06-12,29.24413541027573,summer
New York,2010-06-13,33.86685111535398,summer
New York,2010-06-14,28.022225298635863,summer
New York,2010-06-15,22.04721188826612,summer
New York,2010-06-16,22.921248062790216,summer
New York,2010-06-17,13.07349794225965,summer
New York,2010-06-18,24.85310810092488,summer
New York,2010-06-19,25.481665988752606,summer
New York,2010-06-20,25.961567277581953,summer
New York,2010-06-21,24.661593315616994,summer
New York,2010-06-22,20.983043662893476,summer
New York,2010-06-23,27.223103814448105,summer
New York,2010-06-24,25.25081576802961,summer
New York,2010-06-25,16.982567227986593,summer
New York,2010-06-26,19.373160178729567,summer
New York,2010-06-27,25.315696876693185,summer
New York,2010-06-28,24.9550035974824,summer
New York,2010-06-29,22.688811331617394,summer
New York,2010-06-30,29.946050134648694,summer
New York,2010-07-01,28.432081922028708,summer
New York,2010-07-02,21.96692336485578,summer
New York,2010-07-03,25.940453126251246,summer
New York,2010-07-04,28.98030147120454,summer
New York,2010-07-05,25.59406964275485,summer
New York,2010-07-06,21.04324451456365,summer
New York,2010-07-07,37.10669803134964,summer
New York,2010-07-08,32.64128577568917,summer
New York,2010-07-09,19.70444654653687,summer
New York,2010-07-10,20.162442248066927,summer
New York,2010-07-11,27.946135990867692,summer
New York,2010-07-12,24.251915972405595,summer
New York,2010-07-13,33.23276232132111,summer
New York,2010-07-14,23.49214072138763,summer
New York,2010-07-15,19.515575420926403,summer
New York,2010-07-16,23.469753241924895,summer
New York,2010-07-17,21.540493176789063,summer
New York,2010-07-18,29.399592752675517,summer
New York,2010-07-19,16.201133826485485,summer
New York,2010-07-20,21.370733234910688,summer
New York,2010-07-21,28.03909228997172,summer
New York,2010-07-22,27.470337745988267,summer
New York,2010-07-23,25.984395349840412,summer
New York,2010-07-24,24.968837811305804,summer
New York,2010-07-25,33.38310950359597,summer
New York,2010-07-26,28.691411705906013,summer
New York,2010-07-27,31.371933537839954,summer
New York,2010-07-28,28.881890043129257,summer
New York,2010-07-29,22.818555570723326,summer
New York,2010-07-30,21.561910932483595,summer
New York,2010-07-31,26.15234917914001,summer
New York,2010-08-01,30.170162436750196,summer
New York,2010-08-02,19.742255940178204,summer
New York,2010-08-03,32.486501760677854,summer
New York,2010-08-04,19.37959178134788,summer
New York,2010-08-05,26.186297700136365,summer
New York,2010-08-06,27.600839809464013,summer
New York,2010-08-07,32.0420948331585,summer
New York,2010-08-08,27.60477289621408,summer
New York,2010-08-09,23.45904427056555,summer
New York,2010-08-10,20.89963147104936,summer
New York,2010-08-11,19.05578085350399,summer
New York,2010-08-12,29.75381128973764,summer
New York,2010-08-13,28.47452442762933,summer
New York,2010-08-14,24.41394189417851,summer
New York,2010-08-15,30.234233853742154,summer
New York,2010-08-16,17.433024835792697,summer
New York,2010-08-17,18.45989922479741,summer
New York,2010-08-18,29.823939960658617,summer
New York,2010-08-19,26.100791093161284,summer
New York,2010-08-20,23.371276328118665,summer
New York,2010-08-21,25.413005706959638,summer
New York,2010-08-22,20.858469107302398,summer
New York,2010-08-23,27.24464590486728,summer
New York,2010-08-24,19.76402390698932,summer
New York,2010-08-25,28.79577816202496,summer
New York,2010-08-26,22.9697320570392,summer
New York,2010-08-27,27.23149671665846,summer
New York,2010-08-28,20.018629372064883,summer
New York,2010-08-29,25.372498576843753,summer
New York,2010-08-30,27.787246305947917,summer
New York,2010-08-31,21.45661748373483,summer
New York,2010-09-01,10.856429192378425,autumn
New York,2010-09-02,19.84583451615211,autumn
New York,2010-09-03,18.807397396966493,autumn
New York,2010-09-04,21.835871342138333,autumn
New York,2010-09-05,10.648936099275563,autumn
New York,2010-09-06,7.3858850500068085,autumn
New York,2010-09-07,15.122001905542612,autumn
New York,2010-09-08,11.486503377767207,autumn
New York,2010-09-09,17.031071387027865,autumn
New York,2010-09-10,18.633250553439048,autumn
New York,2010-09-11,8.83568429793482,autumn
New York,2010-09-12,12.222688087887034,autumn
New York,2010-09-13,10.947828102896091,autumn
New York,2010-09-14,14.155791208030394,autumn
New York,2010-09-15,15.087422604674892,autumn
New York,2010-09-16,22.05630544516633,autumn
New York,2010-09-17,16.223588459947862,autumn
New York,2010-09-18,12.46181239419129,autumn
New York,2010-09-19,12.536507034744947,autumn
New York,2010-09-20,14.314064881154186,autumn
New York,2010-09-21,16.481934994876504,autumn
New York,2010-09-22,13.731141396301972,autumn
New York,2010-09-23,9.22244724543045,autumn
New York,2010-09-24,21.646340661682643,autumn
New York,2010-09-25,17.87938577193492,autumn
New York,2010-09-26,3.371751715863045,autumn
New York,2010-09-27,16.272056257899795,autumn
New York,2010-09-28,17.65923851266001,autumn
New York,2010-09-29,12.401387712400009,autumn
New York,2010-09-30,10.57302564850968,autumn
New York,2010-10-01,7.957908824587462,autumn
New York,2010-10-02,9.596748046324763,autumn
New York,2010-10-03,10.805845110203627,autumn
New York,2010-10-04,13.284951088230725,autumn
New York,2010-10-05,17.078812136731994,autumn
New York,2010-10-06,11.831292979593083,autumn
New York,2010-10-07,14.220487127624951,autumn
New York,2010-10-08,2.050920298676399,autumn
New York,2010-10-09,20.50850125799517,autumn
New York,2010-10-10,18.845440993180176,autumn
New York,2010-10-11,15.412308269865257,autumn
New York,2010-10-12,9.833338338776587,autumn
New York,2010-10-13,20.941148768412468,autumn
New York,2010-10-14,9.315294062765421,autumn
New York,2010-10-15,15.521761468820413,autumn
New York,2010-10-16,13.159669842270443,autumn
New York,2010-10-17,11.936442671422222,autumn
New York,2010-10-18,17.478464320875272,autumn
New York,2010-10-19,11.127208374777947,autumn
New York,2010-10-20,13.678270914275483,autumn
New York,2010-10-21,17.617478617218442,autumn
New York,2010-10-22,18.897861780002508,autumn
New York,2010-10-23,23.798385944147263,autumn
New York,2010-10-24,15.75513155149937,autumn
New York,2010-10-25,19.26103324973566,autumn
New York,2010-10-26,13.740338295589412,autumn
New York,2010-10-27,17.83201249637034,autumn
New York,2010-10-28,13.100797914887904,autumn
New York,2010-10-29,20.26633907651205,autumn
New York,2010-10-30,15.539067083794949,autumn
New York,2010-10-31,14.30568478296183,autumn
New York,2010-11-01,8.199185369077366,autumn
New York,2010-11-02,13.077220687814446,autumn
New York,2010-11-03,15.398278334303727,autumn
New York,2010-11-04,24.99799143109513,autumn
New York,2010-11-05,15.035896848124441,autumn
New York,2010-11-06,15.92208207905359,autumn
New York,2010-11-07,17.17997641320326,autumn
New York,2010-11-08,19.608595013515387,autumn
New York,2010-11-09,17.58394118139881,autumn
New York,2010-11-10,19.451751011830776,autumn
New York,2010-11-11,11.651814871255144,autumn
New York,2010-11-12,15.445351702875438,autumn
New York,2010-11-13,8.494603243267019,autumn
New York,2010-11-14,9.372898930948235,autumn
New York,2010-11-15,18.846049970829455,autumn
New York,2010-11-16,7.570725656396498,autumn
New York,2010-11-17,15.618758908049076,autumn
New York,2010-11-18,18.386688918649035,autumn
New York,2010-11-19,10.29247669361121,autumn
New York,2010-11-20,12.03043412500359,autumn
New York,2010-11-21,11.175712166435723,autumn
New York,2010-11-22,24.56544289020428,autumn
New York,2010-11-23,17.909920595396844,autumn
New York,2010-11-24,23.79991645836553,autumn
New York,2010-11-25,26.942883305574718,autumn
New York,2010-11-26,22.654177190137148,autumn
New York,2010-11-27,20.04403163440864,autumn
New York,2010-11-28,3.9390766982406173,autumn
New York,2010-11-29,21.987462999781116,autumn
New York,2010-11-30,10.326416161372768,autumn
New York,2010-12-01,2.2068403193797046,winter
New York,2010-12-02,-2.0890740635283827,winter
New York,2010-12-03,10.15152192996582,winter
New York,2010-12-04,2.2072257778731794,winter
New York,2010-12-05,3.202398257743864,winter
New York,2010-12-06,0.5571920584712123,winter
New York,2010-12-07,-4.744381625148377,winter
New York,2010-12-08,3.464994277907305,winter
New York,2010-12-09,-2.445058761241953,winter
New York,2010-12-10,-0.004322172547141476,winter
New York,2010-12-11,-6.401300435538371,winter
New York,2010-12-12,5.232717060038104,winter
New York,2010-12-13,-0.8626142456315166,winter
New York,2010-12-14,-2.0643440315303514,winter
New York,2010-12-15,0.5414583160240087,winter
New York,2010-12-16,-0.9112994471635955,winter
New York,2010-12-17,6.13809835490555,winter
New York,2010-12-18,-5.1379611928383415,winter
New York,2010-12-19,-0.7056303406761872,winter
New York,2010-12-20,-4.365758612124056,winter
New York,2010-12-21,0.3933377949341054,winter
New York,2010-12-22,-5.466491884885035,winter
New York,2010-12-23,-2.8540752590742926,winter
New York,2010-12-24,-7.173691994240498,winter
New York,2010-12-25,-1.4356364230008867,winter
New York,2010-12-26,3.5327787159529973,winter
New York,2010-12-27,0.9126653704736747,winter
New York,2010-12-28,0.43462015654804,winter
New York,2010-12-29,3.3655756777332115,winter
New York,2010-12-30,2.761001708999765,winter
New York,2010-12-31,5.308666533696426,winter
New York,2011-01-01,-3.550867684676748,winter
New York,2011-01-02,-1.3995561871599407,winter
New York,2011-01-03,-5.492371965499601,winter
New York,2011-01-04,4.037231055444367,winter
New York,2011-01-05,2.7153140488351823,winter
New York,2011-01-06,3.671248801288392,winter
New York,2011-01-07,9.293175538973394,winter
New York,2011-01-08,1.8166648631964688,winter
New York,2011-01-09,3.6238753052732453,winter
New York,2011-01-10,-6.590549063750966,winter
New York,2011-01-11,-5.9588396600271505,winter
New York,2011-01-12,-8.594406046548533,winter
New York,2011-01-13,-4.107262677835727,winter
New York,2011-01-14,-0.48014742545543754,winter
New York,2011-01-15,-3.721832009644449,winter
New York,2011-01-16,1.852271455679039,winter
New York,2011-01-17,-11.412079560076942,winter
New York,2011-01-18,-2.8017076532587053,winter
New York,2011-01-19,-3.9857104556360063,winter
New York,2011-01-20,7.899746475338123,winter
New York,2011-01-21,4.667844996960623,winter
New York,2011-01-22,9.490646006168575,winter
New York,2011-01-23,-8.367528944804194,winter
New York,2011-01-24,5.54105510543062,winter
New York,2011-01-25,3.009776830795931,winter
New York,2011-01-26,-8.133614440746655,winter
New York,2011-01-27,1.2430432763710448,winter
New York,2011-01-28,5.418407957816488,winter
New York,2011-01-29,15.11520165804338,winter
New York,2011-01-30,6.310852096150711,winter
New York,2011-01-31,-0.6475583838033769,winter
New York,2011-02-01,9.52928940911835,winter
New York,2011-02-02,-2.891295946572294,winter
New York,2011-02-03,11.26678605576739,winter
New York,2011-02-04,4.297753366796177,winter
New York,2011-02-05,-3.8407568295611174,winter
New York,2011-02-06,-1.577071981450693,winter
New York,2011-02-07,3.746503707826802,winter
New York,2011-02-08,8.347103996831594,winter
New York,2011-02-09,-7.486872211001552,winter
New York,2011-02-10,5.61776697966616,winter
New York,2011-02-11,-4.596214907895576,winter
New York,2011-02-12,4.018264028141147,winter
New York,2011-02-13,-0.368577823888624,winter
New York,2011-02-14,2.998838317968948,winter
New York,2011-02-15,0.2324507074676256,winter
New York,2011-02-16,2.1581893547608724,winter
New York,2011-02-17,-3.070642765778265,winter
New York,2011-02-18,2.0093870279886232,winter
New York,2011-02-19,-2.018707374349139,winter
New York,2011-02-20,-6.155220353817991,winter
New York,2011-02-21,-4.47592697948108,winter
New York,2011-02-22,-5.71581630755157,winter
New York,2011-02-23,-3.3230368334765736,winter
New York,2011-02-24,-10.41491634107013,winter
New York,2011-02-25,11.331574617565572,winter
New York,2011-02-26,-3.2289542241682008,winter
New York,2011-02-27,5.302861021533987,winter
New York,2011-02-28,-6.202996390317664,winter
New York,2011-03-01,6.647834375292578,spring
New York,2011-03-02,-0.02069681519725819,spring
New York,2011-03-03,12.958583440814552,spring
New York,2011-03-04,12.94909441757595,spring
New York,2011-03-05,17.823761987064483,spring
New York,2011-03-06,13.669131824383818,spring
New York,2011-03-07,17.871746981914345,spring
New York,2011-03-08,23.354986334476347,spring
New York,2011-03-09,6.7046613934268295,spring
New York,2011-03-10,11.930585129100368,spring
New York,2011-03-11,10.219911159915792,spring
New York,2011-03-12,5.6774982108322245,spring
New York,2011-03-13,10.798568391177511,spring
New York,2011-03-14,6.862921743951126,spring
New York,2011-03-15,13.523055382676638,spring
New York,2011-03-16,13.296232419535219,spring
New York,2011-03-17,9.925133849900247,spring
New York,2011-03-18,15.13734165552443,spring
New York,2011-03-19,13.41726198066768,spring
New York,2011-03-20,-0.0927076306619039,spring
New York,2011-03-21,8.65537209526996,spring
New York,2011-03-22,14.73850447717629,spring
New York,2011-03-23,7.526558728062287,spring
New York,2011-03-24,7.714668708975282,spring
New York,2011-03-25,8.48224212698163,spring
New York,2011-03-26,9.866874178356978,spring
New York,2011-03-27,12.947494436296104,spring
New York,2011-03-28,17.66628820485107,spring
New York,2011-03-29,15.363784570352047,spring
New York,2011-03-30,7.269596783590337,spring
New York,2011-03-31,9.417010722046419,spring
New York,2011-04-01,2.9078386691362956,spring
New York,2011-04-02,6.540124895325468,spring
New York,2011-04-03,12.368685019834654,spring
New York,2011-04-04,13.137309941550711,spring
New York,2011-04-05,16.469231640090694,spring
New York,2011-04-06,6.756234451616171,spring
New York,2011-04-07,3.540804721638154,spring
New York,2011-04-08,8.872269852784356,spring
New York,2011-04-09,24.004809620823863,spring
New York,2011-04-10,14.241756087348312,spring
New York,2011-04-11,1.4253851185541109,spring
New York,2011-04-12,12.180622698929684,spring
New York,2011-04-13,11.833197834148605,spring
New York,2011-04-14,12.191412927165253,spring
New York,2011-04-15,7.581432901089389,spring
New York,2011-04-16,9.298144380477666,spring
New York,2011-04-17,13.634180247033019,spring
New York,2011-04-18,6.019169296910747,spring
New York,2011-04-19,0.35510682652234493,spring
New York,2011-04-20,14.042201242679777,spring
New York,2011-04-21,7.0330440617536825,spring
New York,2011-04-22,13.973182332032717,spring
New York,2011-04-23,10.135551989171395,spring
New York,2011-04-24,16.23313667482216,spring
New York,2011-04-25,6.8964406622995,spring
New York,2011-04-26,6.054948125477759,spring
New York,2011-04-27,11.000349487338486,spring
New York,2011-04-28,9.17235266012441,spring
New York,2011-04-29,3.523119441385692,spring
New York,2011-04-30,4.078295206103211,spring
New York,2011-05-01,14.813026932728281,spring
New York,2011-05-02,11.861580507633622,spring
New York,2011-05-03,10.294312623188908,spring
New York,2011-05-04,3.3106737716732333,spring
New York,2011-05-05,13.747853126837269,spring
New York,2011-05-06,16.462858792606866,spring
New York,2011-05-07,12.42286815312025,spring
New York,2011-05-08,9.014515400094405,spring
New York,2011-05-09,14.456853662087,spring
New York,2011-05-10,13.459581871474558,spring
New York,2011-05-11,10.671049148118,spring
New York,2011-05-12,10.97791198783099,spring
New York,2011-05-13,12.182980442194575,spring
New York,2011-05-14,3.6694228762353767,spring
New York,2011-05-15,7.724507427282562,spring
New York,2011-05-16,18.446376908893193,spring
New York,2011-05-17,9.962048302369563,spring
New York,2011-05-18,16.091463586081908,spring
New York,2011-05-19,5.784849425976951,spring
New York,2011-05-20,10.965347528406136,spring
New York,2011-05-21,1.0416201511889671,spring
New York,2011-05-22,11.247818290383018,spring
New York,2011-05-23,1.8615134420138357,spring
New York,2011-05-24,15.761769202457536,spring
New York,2011-05-25,11.635193830084617,spring
New York,2011-05-26,6.343173622532429,spring
New York,2011-05-27,16.006380889505248,spring
New York,2011-05-28,6.3736337937876115,spring
New York,2011-05-29,8.046064321000266,spring
New York,2011-05-30,10.408321221267885,spring
New York,2011-05-31,10.031861093146668,spring
New York,2011-06-01,15.444317272158175,summer
New York,2011-06-02,20.44074726433987,summer
New York,2011-06-03,32.48932632966202,summer
New York,2011-06-04,23.769034398284475,summer
New York,2011-06-05,28.30052085017328,summer
New York,2011-06-06,31.52303292833918,summer
New York,2011-06-07,16.733178522411613,summer
New York,2011-06-08,25.77937300028011,summer
New York,2011-06-09,14.822482897960388,summer
New York,2011-06-10,21.91671705408887,summer
New York,2011-06-11,21.489734829298097,summer
New York,2011-06-12,22.2372321209635,summer
New York,2011-06-13,30.783679622986423,summer
New York,2011-06-14,24.693326614550823,summer
New York,2011-06-15,28.7355875700408,summer
New York,2011-06-16,18.834249162767602,summer
New York,2011-06-17,30.348363973265993,summer
New York,2011-06-18,30.768223975843895,summer
New York,2011-06-19,30.230894745553798,summer
New York,2011-06-20,22.41657307006613,summer
New York,2011-06-21,19.819507275125837,summer
New York,2011-06-22,22.530939818991115,summer
New York,2011-06-23,19.199812991076456,summer
New York,2011-06-24,18.380932037973622,summer
New York,2011-06-25,25.32085341481919,summer
New York,2011-06-26,20.802342321365742,summer
New York,2011-06-27,29.794949760545922,summer
New York,2011-06-28,20.981457461695868,summer
New York,2011-06-29,21.45865802941039,summer
New York,2011-06-30,22.848759593202313,summer
New York,2011-07-01,30.56168238454228,summer
New York,2011-07-02,23.435569366188368,summer
New York,2011-07-03,19.707479143099075,summer
New York,2011-07-04,24.729767008615188,summer
New York,2011-07-05,21.02276672870682,summer
New York,2011-07-06,25.629362381835833,summer
New York,2011-07-07,20.53932049019489,summer
New York,2011-07-08,19.078980508627478,summer
New York,2011-07-09,29.123365448994733,summer
New York,2011-07-10,27.28043366573706,summer
New York,2011-07-11,22.12466147782754,summer
New York,2011-07-12,26.153200311556155,summer
New York,2011-07-13,23.981306505086202,summer
New York,2011-07-14,15.442056276765785,summer
New York,2011-07-15,13.926956450372597,summer
New York,2011-07-16,28.489552475625914,summer
New York,2011-07-17,30.744967141352376,summer
New York,2011-07-18,24.09236120620122,summer
New York,2011-07-19,29.007044591697273,summer
New York,2011-07-20,32.699823612912425,summer
New York,2011-07-21,29.06697625742483,summer
New York,2011-07-22,8.638434702680133,summer
New York,2011-07-23,22.585671365329617,summer
New York,2011-07-24,33.051798046267166,summer
New York,2011-07-25,21.136744251612797,summer
New York,2011-07-26,29.33687186065777,summer
New York,2011-07-27,19.853199005210232,summer
New York,2011-07-28,21.824026257828052,summer
New York,2011-07-29,23.355734640618138,summer
New York,2011-07-30,26.171394037869927,summer
New York,2011-07-31,22.007216362634377,summer
New York,2011-08-01,19.33037257495881,summer
New York,2011-08-02,27.26850034098068,summer
New York,2011-08-03,21.619560276580817,summer
New York,2011-08-04,18.6098740208506,summer
New York,2011-08-05,27.288707417159134,summer
New York,2011-08-06,29.95387756142732,summer
New York,2011-08-07,24.80495009934329,summer
New York,2011-08-08,24.774693950054083,summer
New York,2011-08-09,18.62684564021313,summer
New York,2011-08-10,29.598688664367522,summer
New York,2011-08-11,31.445085966843237,summer
New York,2011-08-12,27.841932201559327,summer
New York,2011-08-13,26.822524121418642,summer
New York,2011-08-14,36.94174335605453,summer
New York,2011-08-15,32.80428581090074,summer
New York,2011-08-16,23.739896268831192,summer
New York,2011-08-17,23.83560111106836,summer
New York,2011-08-18,26.4207162718336,summer
New York,2011-08-19,28.22924001916366,summer
New York,2011-08-20,23.205126301165745,summer
New York,2011-08-21,29.306071168382406,summer
New York,2011-08-22,29.240233064996765,summer
New York,2011-08-23,23.752083487297625,summer
New York,2011-08-24,23.41594704089744,summer
New York,2011-08-25,19.630042791828878,summer
New York,2011-08-26,25.490349306863013,summer
New York,2011-08-27,23.332459626807026,summer
New York,2011-08-28,24.708754328400214,summer
New York,2011-08-29,20.433051112027865,summer
New York,2011-08-30,28.510872808928887,summer
New York,2011-08-31,21.12065466948406,summer
New York,2011-09-01,19.018732689939483,autumn
New York,2011-09-02,12.58412048130371,autumn
New York,2011-09-03,12.353716923077734,autumn
New York,2011-09-04,17.52851409025127,autumn
New York,2011-09-05,20.213631586481625,autumn
New York,2011-09-06,14.859984483842728,autumn
New York,2011-09-07,2.7277240347884497,autumn
New York,2011-09-08,16.65783682105747,autumn
New York,2011-09-09,8.202074143914762,autumn
New York,2011-09-10,18.0845907872363,autumn
New York,2011-09-11,16.84276831365444,autumn
New York,2011-09-12,19.44312139668787,autumn
New York,2011-09-13,19.5612438840038,autumn
New York,2011-09-14,23.354348437692014,autumn
New York,2011-09-15,11.661582637612474,autumn
New York,2011-09-16,9.69353345833187,autumn
New York,2011-09-17,15.618135455484522,autumn
New York,2011-09-18,17.71374075897767,autumn
New York,2011-09-19,17.67310285147248,autumn
New York,2011-09-20,13.97188396892719,autumn
New York,2011-09-21,22.981212645337443,autumn
New York,2011-09-22,14.189236351115877,autumn
New York,2011-09-23,14.725302441759467,autumn
New York,2011-09-24,13.693052727638399,autumn
New York,2011-09-25,18.270799281368696,autumn
New York,2011-09-26,26.50916171269584,autumn
New York,2011-09-27,14.60524856184703,autumn
New York,2011-09-28,24.323886573299276,autumn
New York,2011-09-29,9.238411702681226,autumn
New York,2011-09-30,6.470813286556229,autumn
New York,2011-10-01,12.809311445844807,autumn
New York,2011-10-02,17.56452635432646,autumn
New York,2011-10-03,14.921588616169148,autumn
New York,2011-10-04,16.233291531303422,autumn
New York,2011-10-05,7.90649047463599,autumn
New York,2011-10-06,22.678939494505606,autumn
New York,2011-10-07,11.585731272412495,autumn
New York,2011-10-08,8.371879993692776,autumn
New York,2011-10-09,16.572879822692826,autumn
New York,2011-10-10,14.813796086160622,autumn
New York,2011-10-11,6.23264290280048,autumn
New York,2011-10-12,5.523860684439043,autumn
New York,2011-10-13,18.98969808992351,autumn
